file	percent	reads	taxon_id	taxon_name
BP.kaiju.out	0.013411	12246	153265	Aequorivita
BP.kaiju.out	0.013370	12209	33877	Agromyces
BP.kaiju.out	0.013364	12203	2706000	Casimicrobium
BP.kaiju.out	0.013341	12182	34008	Rhodovulum
BP.kaiju.out	0.013315	12158	909656	Phocaeicola
BP.kaiju.out	0.013166	12022	169055	Nordella
BP.kaiju.out	0.013097	11959	2375	Sporomusa
BP.kaiju.out	0.013093	11956	167375	Cyanobium
BP.kaiju.out	0.013076	11940	114248	Tepidimonas
BP.kaiju.out	0.013076	11940	2993541	Neolewinella
BP.kaiju.out	0.013057	11923	81416	Methanofollis
BP.kaiju.out	0.012953	11828	186475	Kouleothrix
BP.kaiju.out	0.012917	11795	54066	Xylophilus
BP.kaiju.out	0.012757	11649	1914234	Fimbriiglobus
BP.kaiju.out	0.012733	11627	48075	Marinobacterium
BP.kaiju.out	0.012630	11533	458839	Actinotalea
BP.kaiju.out	0.012609	11514	1653176	Cereibacter
BP.kaiju.out	0.012599	11505	475087	Methanosphaerula
BP.kaiju.out	0.012596	11502	73778	Methylocaldum
BP.kaiju.out	0.012595	11501	392733	Terriglobus
BP.kaiju.out	0.012561	11470	120961	Roseiflexus
BP.kaiju.out	0.012559	11468	218207	Desulfatibacillum
BP.kaiju.out	0.012546	11456	2703874	Albitalea
BP.kaiju.out	0.012545	11455	2202177	Candidatus Methylumidiphilus
BP.kaiju.out	0.012522	11434	47670	Lautropia
BP.kaiju.out	0.012489	11404	61434	Dehalococcoides
BP.kaiju.out	0.012484	11400	2705399	Hypericibacter
BP.kaiju.out	0.012458	11376	1914449	Rugosibacter
BP.kaiju.out	0.012453	11371	99479	Tetrasphaera
BP.kaiju.out	0.012345	11273	2714594	Bremerella
BP.kaiju.out	0.012329	11258	2905136	Fundidesulfovibrio
BP.kaiju.out	0.012317	11247	55080	Brevibacillus
BP.kaiju.out	0.012249	11185	35836	Desulfacinum
BP.kaiju.out	0.012245	11181	76890	Asticcacaulis
BP.kaiju.out	0.012172	11115	133	Methylocystis
BP.kaiju.out	0.012167	11110	1860	Geodermatophilus
BP.kaiju.out	0.012148	11093	1146845	Dongia
BP.kaiju.out	0.012148	11093	2888753	Limnovirga
BP.kaiju.out	0.012141	11086	1649480	Planctopirus
BP.kaiju.out	0.012141	11086	2690159	Anaerohalosphaera
BP.kaiju.out	0.011981	10940	294702	Proteiniphilum
BP.kaiju.out	0.011953	10915	561	Escherichia
BP.kaiju.out	0.011940	10903	1716	Corynebacterium
BP.kaiju.out	0.011906	10872	1434049	Thermophagus
BP.kaiju.out	0.011901	10867	99	Ancylobacter
BP.kaiju.out	0.011855	10825	497721	Desulfoluna
BP.kaiju.out	0.011835	10807	1579476	Candidatus Chloroploca
BP.kaiju.out	0.011779	10756	455433	Pelagicoccus
BP.kaiju.out	0.011779	10756	656899	Schlesneria
BP.kaiju.out	0.011769	10747	2795783	Pirellulimonas
BP.kaiju.out	0.011746	10726	2904716	Desulfosudis
BP.kaiju.out	0.011728	10709	236756	Candidatus Scalindua
BP.kaiju.out	0.011724	10706	455076	Rhodocytophaga
BP.kaiju.out	0.011724	10706	2819870	Foetidibacter
BP.kaiju.out	0.011684	10669	85078	Thiococcus
BP.kaiju.out	0.011623	10613	42	Cystobacter
BP.kaiju.out	0.011546	10543	2795780	Symmachiella
BP.kaiju.out	0.011513	10513	335405	Sphingosinicella
BP.kaiju.out	0.011497	10498	2800686	Tsuneonella
BP.kaiju.out	0.011494	10496	2676247	Aquirufa
BP.kaiju.out	0.011415	10423	295418	Rubellimicrobium
BP.kaiju.out	0.011379	10391	1068	Rhodomicrobium
BP.kaiju.out	0.011366	10379	305976	Pusillimonas
BP.kaiju.out	0.011363	10376	1649510	Variibacter
BP.kaiju.out	0.011350	10364	1979385	Candidatus Roseilinea
BP.kaiju.out	0.011328	10344	1508657	Ruminiclostridium
BP.kaiju.out	0.011312	10329	1855416	Qipengyuania
BP.kaiju.out	0.011295	10314	265570	Sulfurovum
BP.kaiju.out	0.011282	10302	106591	Ensifer
BP.kaiju.out	0.011210	10236	162027	Haliangium
BP.kaiju.out	0.011122	10156	2762562	Flavilitoribacter
BP.kaiju.out	0.011104	10139	1502180	Alsobacter
BP.kaiju.out	0.011088	10125	152267	Pigmentiphaga
BP.kaiju.out	0.011081	10118	2419833	Candidatus Ozemobacter
BP.kaiju.out	0.011044	10085	2903120	Pinibacter
BP.kaiju.out	0.011030	10072	16	Methylophilus
BP.kaiju.out	0.011014	10057	2901164	Stutzerimonas
BP.kaiju.out	0.010986	10032	224455	Hyalangium
BP.kaiju.out	0.010986	10032	402649	Actinomycetospora
BP.kaiju.out	0.010934	9984	1042315	Armatimonas
BP.kaiju.out	0.010915	9967	2028344	Ereboglobus
BP.kaiju.out	0.010911	9963	70992	Flexithrix
BP.kaiju.out	0.010911	9963	111830	Defluviicoccus
BP.kaiju.out	0.010880	9935	1263	Ruminococcus
BP.kaiju.out	0.010859	9916	1742983	Occallatibacter
BP.kaiju.out	0.010847	9905	1649490	Rubinisphaera
BP.kaiju.out	0.010767	9832	2986345	Pseudochryseolinea
BP.kaiju.out	0.010748	9814	83612	Psychroflexus
BP.kaiju.out	0.010705	9775	2676755	Croceibacterium
BP.kaiju.out	0.010691	9762	1501224	Hydrogenispora
BP.kaiju.out	0.010682	9754	690621	Georgfuchsia
BP.kaiju.out	0.010672	9745	202907	Collimonas
BP.kaiju.out	0.010663	9737	1434045	Sinomicrobium
BP.kaiju.out	0.010656	9730	115780	Desulfotignum
BP.kaiju.out	0.010579	9660	404	Methylobacillus
BP.kaiju.out	0.010569	9651	53457	Janibacter
BP.kaiju.out	0.010533	9618	1227556	Portibacter
BP.kaiju.out	0.010527	9613	44260	Moorella
BP.kaiju.out	0.010463	9554	49279	Gelidibacter
BP.kaiju.out	0.010441	9534	2136116	Candidatus Sulfotelmatobacter
BP.kaiju.out	0.010374	9473	2836216	Phnomibacter
BP.kaiju.out	0.010371	9470	1301	Streptococcus
BP.kaiju.out	0.010365	9465	869806	Marivirga
BP.kaiju.out	0.010325	9428	2706948	Aureibaculum
BP.kaiju.out	0.010319	9423	2053	Gordonia
BP.kaiju.out	0.010302	9407	535	Chromobacterium
BP.kaiju.out	0.010279	9386	245876	Nitratireductor
BP.kaiju.out	0.010279	9386	2093225	Candidatus Sulfobium
BP.kaiju.out	0.010260	9369	1974209	Rhodohalobacter
BP.kaiju.out	0.010191	9306	1443590	Ferriphaselus
BP.kaiju.out	0.010177	9293	2040	Aeromicrobium
BP.kaiju.out	0.010177	9293	2907187	Tichowtungia
BP.kaiju.out	0.010169	9286	215802	Enhygromyxa
BP.kaiju.out	0.010155	9273	600332	Zavarzinella
BP.kaiju.out	0.010140	9259	1654	Actinomyces
BP.kaiju.out	0.010130	9250	143222	Salegentibacter
BP.kaiju.out	0.010128	9248	35829	Acetivibrio
BP.kaiju.out	0.010124	9245	31988	Aminobacter
BP.kaiju.out	0.010073	9198	2731450	Limnoglobus
BP.kaiju.out	0.010064	9190	70994	Lewinella
BP.kaiju.out	0.010034	9162	194	Campylobacter
BP.kaiju.out	0.009960	9095	1397107	Aliifodinibius
BP.kaiju.out	0.009953	9088	561367	Salinimicrobium
BP.kaiju.out	0.009940	9077	50714	Acidisphaera
BP.kaiju.out	0.009926	9064	2250589	Xinfangfangia
BP.kaiju.out	0.009923	9061	42255	Rubrobacter
BP.kaiju.out	0.009914	9053	28105	Sinorhizobium
BP.kaiju.out	0.009908	9047	1395974	Tardiphaga
BP.kaiju.out	0.009907	9046	104264	Cellulophaga
BP.kaiju.out	0.009820	8967	2883512	Citrifermentans
BP.kaiju.out	0.009798	8947	33951	Acetobacterium
BP.kaiju.out	0.009796	8945	65047	Mitsuaria
BP.kaiju.out	0.009785	8935	2024965	Dictyobacter
BP.kaiju.out	0.009738	8892	2812025	Syntrophotalea
BP.kaiju.out	0.009714	8870	1860196	Pseudobacter
BP.kaiju.out	0.009713	8869	2967331	Longitalea
BP.kaiju.out	0.009663	8824	1649476	Parafilimonas
BP.kaiju.out	0.009642	8804	226	Alteromonas
BP.kaiju.out	0.009608	8773	2822410	Methylotuvimicrobium
BP.kaiju.out	0.009601	8767	2706524	Rariglobus
BP.kaiju.out	0.009597	8763	93	Stella
BP.kaiju.out	0.009597	8763	2789775	Actinomarinicola
BP.kaiju.out	0.009552	8722	2943286	Sideroxyarcus
BP.kaiju.out	0.009544	8715	2035349	Oceanispirochaeta
BP.kaiju.out	0.009536	8708	2891324	Pseudothauera
BP.kaiju.out	0.009518	8691	153027	Desulforegula
BP.kaiju.out	0.009518	8691	160800	Methylosarcina
BP.kaiju.out	0.009516	8689	150830	Roseibium
BP.kaiju.out	0.009505	8679	1186	Calothrix
BP.kaiju.out	0.009487	8663	1763531	Confluentibacter
BP.kaiju.out	0.009470	8647	261827	Algibacter
BP.kaiju.out	0.009464	8642	2675671	Ilyomonas
BP.kaiju.out	0.009460	8638	40	Stigmatella
BP.kaiju.out	0.009447	8626	1649461	Imperialibacter
BP.kaiju.out	0.009445	8625	2880942	Zeimonas
BP.kaiju.out	0.009442	8622	504465	Rhodovastum
BP.kaiju.out	0.009405	8588	85074	Halochromatium
BP.kaiju.out	0.009369	8555	911	Nitrobacter
BP.kaiju.out	0.009361	8548	97050	Ruegeria
BP.kaiju.out	0.009353	8541	2795782	Botrimarina
BP.kaiju.out	0.009352	8540	657	Photobacterium
BP.kaiju.out	0.009314	8505	357	Agrobacterium
BP.kaiju.out	0.009258	8454	456826	Candidatus Cloacimonas
BP.kaiju.out	0.009255	8451	2807738	Parasulfuritortus
BP.kaiju.out	0.009245	8442	279	Xanthobacter
BP.kaiju.out	0.009145	8351	2862451	Adhaeretor
BP.kaiju.out	0.009129	8336	2910984	Solidesulfovibrio
BP.kaiju.out	0.009125	8332	146784	Bacteriovorax
BP.kaiju.out	0.009110	8319	700450	Siphonobacter
BP.kaiju.out	0.009093	8303	76831	Myroides
BP.kaiju.out	0.009081	8292	458032	Chloracidobacterium
BP.kaiju.out	0.009047	8261	2795779	Rosistilla
BP.kaiju.out	0.009013	8230	1857932	Parahaliea
BP.kaiju.out	0.008995	8214	2041017	Quisquiliibacterium
BP.kaiju.out	0.008976	8196	1125862	Deferrisoma
BP.kaiju.out	0.008973	8194	1101	Prosthecochloris
BP.kaiju.out	0.008964	8185	453229	Desulfarculus
BP.kaiju.out	0.008936	8160	1655637	Candidatus Lokiarchaeum
BP.kaiju.out	0.008924	8149	274591	Hoeflea
BP.kaiju.out	0.008906	8132	399320	Sphaerochaeta
BP.kaiju.out	0.008903	8130	2508983	Candidatus Saccharicenans
BP.kaiju.out	0.008902	8129	74030	Roseovarius
BP.kaiju.out	0.008842	8074	1738658	Sulfurirhabdus
BP.kaiju.out	0.008839	8071	683756	Kinneretia
BP.kaiju.out	0.008825	8058	2870713	Falsiroseomonas
BP.kaiju.out	0.008821	8055	442430	Coraliomargarita
BP.kaiju.out	0.008797	8033	234	Brucella
BP.kaiju.out	0.008754	7994	416212	Ferrovum
BP.kaiju.out	0.008741	7982	323620	Shinella
BP.kaiju.out	0.008693	7938	2045098	Puia
BP.kaiju.out	0.008646	7895	2220	Methanolobus
BP.kaiju.out	0.008645	7894	139331	Denitromonas
BP.kaiju.out	0.008608	7860	1907535	Candidatus Thiosymbion
BP.kaiju.out	0.008604	7857	2717700	Phragmitibacter
BP.kaiju.out	0.008584	7838	40222	Methylophaga
BP.kaiju.out	0.008579	7834	2758103	Candidatus Manganitrophus
BP.kaiju.out	0.008577	7832	1021	Beggiatoa
BP.kaiju.out	0.008558	7815	209	Helicobacter
BP.kaiju.out	0.008526	7785	28209	Chelatococcus
BP.kaiju.out	0.008526	7785	363276	Ktedonobacter
BP.kaiju.out	0.008507	7768	125287	Ornithinimicrobium
BP.kaiju.out	0.008474	7738	1564515	Phaeodactylibacter
BP.kaiju.out	0.008474	7738	2919400	Seramator
BP.kaiju.out	0.008469	7733	307628	Petrimonas
BP.kaiju.out	0.008445	7711	44748	Sporobacter
BP.kaiju.out	0.008435	7702	61593	Thiorhodovibrio
BP.kaiju.out	0.008370	7643	1774589	Lunatimonas
BP.kaiju.out	0.008369	7642	2013	Nocardiopsis
BP.kaiju.out	0.008356	7630	2800678	Alteraurantiacibacter
BP.kaiju.out	0.008348	7623	2782231	Kaistella
BP.kaiju.out	0.008344	7619	56106	Cylindrospermum
BP.kaiju.out	0.008337	7613	570	Klebsiella
BP.kaiju.out	0.008319	7596	109168	Desulfotalea
BP.kaiju.out	0.008319	7596	184923	Methylocapsa
BP.kaiju.out	0.008318	7595	1400827	Plasticicumulans
BP.kaiju.out	0.008314	7592	232244	Belliella
BP.kaiju.out	0.008309	7587	71151	Methanocalculus
BP.kaiju.out	0.008299	7578	1141978	Candidatus Magnetomorum
BP.kaiju.out	0.008290	7570	1632780	Phreatobacter
BP.kaiju.out	0.008288	7568	242605	Luteibacter
BP.kaiju.out	0.008266	7548	1779141	Planctomicrobium
BP.kaiju.out	0.008255	7538	238783	Pseudorhodobacter
BP.kaiju.out	0.008239	7523	1078830	Acidicapsa
BP.kaiju.out	0.008226	7511	2922426	Phototrophicus
BP.kaiju.out	0.008221	7507	53318	Desulfocapsa
BP.kaiju.out	0.008219	7505	303379	Herminiimonas
BP.kaiju.out	0.008204	7491	3034706	Scleromatobacter
BP.kaiju.out	0.008200	7488	1077254	Tunicatimonas
BP.kaiju.out	0.008166	7457	54304	Planktothrix
BP.kaiju.out	0.008166	7457	2800681	Aurantiacibacter
BP.kaiju.out	0.008089	7386	1730	Eubacterium
BP.kaiju.out	0.008073	7372	2894767	Desulfomarina
BP.kaiju.out	0.008060	7360	110932	Leifsonia
BP.kaiju.out	0.008047	7348	244698	Gillisia
BP.kaiju.out	0.008038	7340	213223	Geothermobacter
BP.kaiju.out	0.008023	7326	574697	Butyricimonas
BP.kaiju.out	0.008020	7323	305899	Endozoicomonas
BP.kaiju.out	0.008013	7317	1826864	Candidatus Nitrosocosmicus
BP.kaiju.out	0.007980	7287	978	Cytophaga
BP.kaiju.out	0.007954	7263	2774146	Frigoriglobus
BP.kaiju.out	0.007944	7254	1125	Microcystis
BP.kaiju.out	0.007937	7248	212791	Enhydrobacter
BP.kaiju.out	0.007901	7215	2795777	Maioricimonas
BP.kaiju.out	0.007900	7214	33986	Exiguobacterium
BP.kaiju.out	0.007890	7205	861914	Fibrella
BP.kaiju.out	0.007875	7191	1198	Phormidium
BP.kaiju.out	0.007865	7182	363408	Nonlabens
BP.kaiju.out	0.007858	7175	1107	Chloroflexus
BP.kaiju.out	0.007853	7171	2795865	Thalassoglobus
BP.kaiju.out	0.007850	7168	449972	Chelativorans
BP.kaiju.out	0.007847	7165	2795605	Aureliella
BP.kaiju.out	0.007841	7160	154116	Georgenia
BP.kaiju.out	0.007840	7159	570266	Methanocella
BP.kaiju.out	0.007825	7145	1742993	Pseudarthrobacter
BP.kaiju.out	0.007812	7133	28253	Marinomonas
BP.kaiju.out	0.007812	7133	361106	Desulfoglaeba
BP.kaiju.out	0.007770	7095	2963349	Dawidia
BP.kaiju.out	0.007766	7091	195950	Tannerella
BP.kaiju.out	0.007729	7058	217140	Arcicella
BP.kaiju.out	0.007721	7050	457933	Elioraea
BP.kaiju.out	0.007705	7036	393005	Tamlana
BP.kaiju.out	0.007699	7030	1835	Saccharopolyspora
BP.kaiju.out	0.007686	7018	1051	Ectothiorhodospira
BP.kaiju.out	0.007683	7016	434	Acetobacter
BP.kaiju.out	0.007658	6993	1884792	Pseudoflavitalea
BP.kaiju.out	0.007639	6975	2904687	Desulforapulum
BP.kaiju.out	0.007628	6965	1911565	Marispirochaeta
BP.kaiju.out	0.007625	6963	2136117	Candidatus Sulfotelmatomonas
BP.kaiju.out	0.007554	6898	281472	Jiangella
BP.kaiju.out	0.007532	6878	256319	Chlorobaculum
BP.kaiju.out	0.007520	6867	1562565	Pyrinomonas
BP.kaiju.out	0.007487	6837	2063	Kitasatospora
BP.kaiju.out	0.007473	6824	1273155	Thiohalobacter
BP.kaiju.out	0.007452	6805	2981995	Candidatus Parvibacillus
BP.kaiju.out	0.007451	6804	1011	Sporocytophaga
BP.kaiju.out	0.007414	6770	252306	Robiginitalea
BP.kaiju.out	0.007411	6767	146935	Azovibrio
BP.kaiju.out	0.007402	6759	225842	Formosa
BP.kaiju.out	0.007391	6749	168658	Rhodoblastus
BP.kaiju.out	0.007380	6739	93368	Pseudaminobacter
BP.kaiju.out	0.007337	6700	2307285	Flavipsychrobacter
BP.kaiju.out	0.007313	6678	2916693	Desulforamulus
BP.kaiju.out	0.007297	6663	3042723	Aridibaculum
BP.kaiju.out	0.007294	6660	1936111	Fuerstiella
BP.kaiju.out	0.007277	6645	232523	Hylemonella
BP.kaiju.out	0.007274	6642	2919601	Vitreimonas
BP.kaiju.out	0.007272	6640	283735	Leeuwenhoekiella
BP.kaiju.out	0.007255	6625	2571160	Trinickia
BP.kaiju.out	0.007240	6611	44471	Microcoleus
BP.kaiju.out	0.007192	6567	1382832	Telmatocola
BP.kaiju.out	0.007184	6560	1949218	Telluribacter
BP.kaiju.out	0.007163	6541	2814446	Roseiconus
BP.kaiju.out	0.007140	6520	1820275	Aestuariivivens
BP.kaiju.out	0.007137	6517	1940143	Dankookia
BP.kaiju.out	0.007118	6500	1938335	Sulfuritortus
BP.kaiju.out	0.007104	6487	65551	Meiothermus
BP.kaiju.out	0.007099	6482	57739	Vogesella
BP.kaiju.out	0.007094	6478	51194	Desulfofustis
BP.kaiju.out	0.007088	6472	204476	Labrys
BP.kaiju.out	0.007082	6467	2044848	Siccirubricoccus
BP.kaiju.out	0.007077	6462	2891294	Nitrogeniibacter
BP.kaiju.out	0.007071	6457	238749	Diaphorobacter
BP.kaiju.out	0.007064	6450	1769713	Flexilinea
BP.kaiju.out	0.007038	6427	35753	Dactylosporangium
BP.kaiju.out	0.007038	6427	112040	Zobellia
BP.kaiju.out	0.007029	6418	1246635	Desulfamplus
BP.kaiju.out	0.007002	6394	48001	Desulfobotulus
BP.kaiju.out	0.006999	6391	60919	Sanguibacter
BP.kaiju.out	0.006991	6384	151754	Xenophilus
BP.kaiju.out	0.006945	6342	2946529	Undibacter
BP.kaiju.out	0.006941	6338	2845254	Breznakiella
BP.kaiju.out	0.006933	6331	613	Serratia
BP.kaiju.out	0.006932	6330	60136	Sulfitobacter
BP.kaiju.out	0.006912	6312	1097466	Defluviimonas
BP.kaiju.out	0.006909	6309	2690160	Limihaloglobus
BP.kaiju.out	0.006901	6302	200473	Brumimicrobium
BP.kaiju.out	0.006896	6297	1193324	Alkalitalea
BP.kaiju.out	0.006893	6294	2494209	Capsulimonas
BP.kaiju.out	0.006882	6284	1227	Nitrosococcus
BP.kaiju.out	0.006875	6278	364316	Verminephrobacter
BP.kaiju.out	0.006810	6218	40118	Candidatus Magnetobacterium
BP.kaiju.out	0.006799	6208	1692042	Sulfurifustis
BP.kaiju.out	0.006777	6188	365032	Aureispira
BP.kaiju.out	0.006777	6188	377149	Desulfosalsimonas
BP.kaiju.out	0.006771	6183	221065	Kordia
BP.kaiju.out	0.006753	6166	2507545	Candidatus Termititenax
BP.kaiju.out	0.006742	6156	2071	Saccharothrix
BP.kaiju.out	0.006695	6113	1074468	Candidimonas
BP.kaiju.out	0.006688	6107	43947	Tolumonas
BP.kaiju.out	0.006687	6106	1227948	Sphingomicrobium
BP.kaiju.out	0.006677	6097	53357	Intrasporangium
BP.kaiju.out	0.006663	6084	28228	Colwellia
BP.kaiju.out	0.006661	6082	1158	Oscillatoria
BP.kaiju.out	0.006658	6080	361050	Rubritalea
BP.kaiju.out	0.006645	6068	1763473	Marimicrobium
BP.kaiju.out	0.006632	6056	1649454	Glaciihabitans
BP.kaiju.out	0.006620	6045	1082930	Pelagibacterium
BP.kaiju.out	0.006615	6040	482	Neisseria
BP.kaiju.out	0.006575	6004	2875235	Pseudohalioglobus
BP.kaiju.out	0.006558	5988	171673	Inquilinus
BP.kaiju.out	0.006552	5983	1279	Staphylococcus
BP.kaiju.out	0.006549	5980	1495649	Thermoflexus
BP.kaiju.out	0.006543	5975	2600304	Baekduia
BP.kaiju.out	0.006519	5953	59753	Alcanivorax
BP.kaiju.out	0.006519	5953	2901189	Halopseudomonas
BP.kaiju.out	0.006502	5937	261933	Pleomorphomonas
BP.kaiju.out	0.006472	5910	1525371	Neorhizobium
BP.kaiju.out	0.006469	5907	2983700	Paraliomyxa
BP.kaiju.out	0.006456	5895	165301	Lentzea
BP.kaiju.out	0.006451	5891	848	Fusobacterium
BP.kaiju.out	0.006439	5880	1232	Nitrosovibrio
BP.kaiju.out	0.006436	5877	377315	Mariprofundus
BP.kaiju.out	0.006428	5870	67575	Rheinheimera
BP.kaiju.out	0.006423	5865	156885	Thioflavicoccus
BP.kaiju.out	0.006416	5859	360731	Candidatus Jettenia
BP.kaiju.out	0.006408	5851	1348611	Vallitalea
BP.kaiju.out	0.006407	5850	2195	Methanogenium
BP.kaiju.out	0.006407	5850	1295327	Croceicoccus
BP.kaiju.out	0.006392	5837	1760987	Methylomagnum
BP.kaiju.out	0.006392	5837	1921784	Kiritimatiella
BP.kaiju.out	0.006369	5816	862	Syntrophomonas
BP.kaiju.out	0.006367	5814	1434024	Natronoflexus
BP.kaiju.out	0.006362	5809	1047	Chromatium
BP.kaiju.out	0.006356	5804	2483368	Sedimentisphaera
BP.kaiju.out	0.006354	5802	433923	Pseudacidovorax
BP.kaiju.out	0.006353	5801	1133570	Cesiribacter
BP.kaiju.out	0.006344	5793	152161	Stappia
BP.kaiju.out	0.006340	5789	2813766	Candidatus Laterigemmans
BP.kaiju.out	0.006317	5768	1648511	Cnuella
BP.kaiju.out	0.006281	5735	1911556	Sediminispirochaeta
BP.kaiju.out	0.006271	5726	658061	Candidatus Koribacter
BP.kaiju.out	0.006271	5726	1861863	Sinimarinibacterium
BP.kaiju.out	0.006256	5713	64	Herpetosiphon
BP.kaiju.out	0.006255	5712	182269	Aurantimonas
BP.kaiju.out	0.006249	5706	2714592	Crateriforma
BP.kaiju.out	0.006231	5690	400060	Paludibacterium
BP.kaiju.out	0.006230	5689	114627	Alkaliphilus
BP.kaiju.out	0.006228	5687	246873	Crocinitomix
BP.kaiju.out	0.006210	5671	365348	Pelosinus
BP.kaiju.out	0.006206	5667	157591	Sterolibacterium
BP.kaiju.out	0.006173	5637	379068	Galbibacter
BP.kaiju.out	0.006168	5632	449810	Lutimonas
BP.kaiju.out	0.006168	5632	518755	Roseibacillus
BP.kaiju.out	0.006149	5615	308865	Elizabethkingia
BP.kaiju.out	0.006147	5613	1163	Anabaena
BP.kaiju.out	0.006140	5607	56112	Dehalobacter
BP.kaiju.out	0.006138	5605	53328	Desulfospira
BP.kaiju.out	0.006127	5595	1765964	Acidihalobacter
BP.kaiju.out	0.006125	5593	1511694	Thioalbus
BP.kaiju.out	0.006100	5570	2953811	Thalassoroseus
BP.kaiju.out	0.006098	5568	2919372	Seongchinamella
BP.kaiju.out	0.006094	5565	365532	Belnapia
BP.kaiju.out	0.006080	5552	1649489	Robertkochia
BP.kaiju.out	0.006056	5530	57665	Sulfurospirillum
BP.kaiju.out	0.006016	5493	239934	Akkermansia
BP.kaiju.out	0.006009	5487	53335	Pantoea
BP.kaiju.out	0.006003	5482	2804673	Cypionkella
BP.kaiju.out	0.006002	5481	1778601	Apibacter
BP.kaiju.out	0.005970	5451	1938003	Thermoflexibacter
BP.kaiju.out	0.005945	5429	2789201	Candidatus Velamenicoccus
BP.kaiju.out	0.005940	5424	65504	Virgisporangium
BP.kaiju.out	0.005939	5423	1004302	Parasegetibacter
BP.kaiju.out	0.005938	5422	2005380	Mariniblastus
BP.kaiju.out	0.005933	5418	203697	Derxia
BP.kaiju.out	0.005927	5412	1911577	Oryzomicrobium
BP.kaiju.out	0.005924	5409	1506553	Lachnoclostridium
BP.kaiju.out	0.005909	5396	2891325	Cognatazoarcus
BP.kaiju.out	0.005904	5391	127457	Thiobaca
BP.kaiju.out	0.005898	5386	556178	Humibacillus
BP.kaiju.out	0.005897	5385	2802300	Lunatibacter
BP.kaiju.out	0.005894	5382	1843210	Anaerocolumna
BP.kaiju.out	0.005861	5352	2903056	Vineibacter
BP.kaiju.out	0.005837	5330	776	Coxiella
BP.kaiju.out	0.005829	5323	36853	Desulfitobacterium
BP.kaiju.out	0.005822	5316	1849551	Cephaloticoccus
BP.kaiju.out	0.005817	5312	522	Acidiphilium
BP.kaiju.out	0.005811	5306	830	Butyrivibrio
BP.kaiju.out	0.005810	5305	85076	Marichromatium
BP.kaiju.out	0.005801	5297	489140	Geminicoccus
BP.kaiju.out	0.005795	5292	1804994	Longimicrobium
BP.kaiju.out	0.005787	5284	2675232	Neobacillus
BP.kaiju.out	0.005772	5271	1004300	Hydrotalea
BP.kaiju.out	0.005766	5265	168934	Thalassospira
BP.kaiju.out	0.005761	5261	2491136	Candidatus Viridilinea
BP.kaiju.out	0.005756	5256	50709	Acidocella
BP.kaiju.out	0.005755	5255	400947	Deefgea
BP.kaiju.out	0.005747	5248	832	Fibrobacter
BP.kaiju.out	0.005732	5234	418098	Candidatus Magnetoglobus
BP.kaiju.out	0.005730	5232	88138	Modestobacter
BP.kaiju.out	0.005729	5231	510690	Sneathiella
BP.kaiju.out	0.005728	5230	2498709	Candidatus Cryosericum
BP.kaiju.out	0.005720	5223	270	Thermus
BP.kaiju.out	0.005720	5223	1649495	Seonamhaeicola
BP.kaiju.out	0.005709	5213	46352	Agrococcus
BP.kaiju.out	0.005700	5205	2811435	Candidatus Ordinivivax
BP.kaiju.out	0.005698	5203	2051044	Tuwongella
BP.kaiju.out	0.005683	5189	53355	Terrabacter
BP.kaiju.out	0.005662	5170	1773450	Anseongella
BP.kaiju.out	0.005660	5168	1569	Sporosarcina
BP.kaiju.out	0.005655	5164	81682	Methylovorus
BP.kaiju.out	0.005645	5155	352	Azotobacter
BP.kaiju.out	0.005631	5142	1621534	Paraglaciecola
BP.kaiju.out	0.005609	5122	236052	Propionicimonas
BP.kaiju.out	0.005607	5120	2330	Halanaerobium
BP.kaiju.out	0.005604	5117	76008	Fusibacter
BP.kaiju.out	0.005583	5098	28196	Arcobacter
BP.kaiju.out	0.005576	5092	1654931	Crenobacter
BP.kaiju.out	0.005561	5078	649462	Gracilimonas
BP.kaiju.out	0.005561	5078	1795363	Dinghuibacter
BP.kaiju.out	0.005545	5063	2282741	Desulfofundulus
BP.kaiju.out	0.005538	5057	1518149	Thalassotalea
BP.kaiju.out	0.005531	5051	497	Psychrobacter
BP.kaiju.out	0.005531	5051	527198	Mariniflexile
BP.kaiju.out	0.005524	5044	1245590	Mariniradius
BP.kaiju.out	0.005521	5041	650341	Leeia
BP.kaiju.out	0.005504	5026	212744	Rugamonas
BP.kaiju.out	0.005498	5020	2795784	Pseudobythopirellula
BP.kaiju.out	0.005494	5017	2732160	Candidatus Prometheoarchaeum
BP.kaiju.out	0.005475	4999	1392997	Candidatus Methanoperedens
